Site_name,Plot_no,Site_plot_code,Date,Tree_individual_no,Tree_ID,Tree_dbh_cm,Tree_height_m,Tree_N_lianas,Liana_dbh_cm,Tree_notes,Subplot_radius_m
SabahmasRainbowRidge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,4.7,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,4.5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,3,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3188,Palaquium,18,NA,2,6,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3188,Palaquium,18,NA,2,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3190,Dryobalanops lanceolata,12,NA,3,2.8,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3190,Dryobalanops lanceolata,12,NA,3,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3190,Dryobalanops lanceolata,12,NA,3,2.3,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3191,Shorea,13.2,NA,2,4,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3191,Shorea,13.2,NA,2,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3192,Durio,20,NA,1,2,Based on S15b,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3194,Hopea ferruginea,20,11,4,3,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3194,Hopea ferruginea,20,11,4,2.2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3194,Hopea ferruginea,20,11,4,2.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3194,Hopea ferruginea,20,11,4,3.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,4.8,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,4.1,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,15,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,2.5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,4,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3202,Aglaia,19,NA,3,9,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3202,Aglaia,19,NA,3,4,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3202,Aglaia,19,NA,3,4,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,2.5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,6,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,9,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,4,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,7,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3203,Shorea gibbosa,75,35,8,6.8,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3204,Koilodepas longifolium,15,NA,1,5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3205,Shorea,15,NA,2,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3205,Shorea,15,NA,2,2.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,5,Multiple stems,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,12,Multiple stems,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,3,Multiple stems,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,2.5,Multiple stems,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,11,Multiple stems,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,7,Multiple stems,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,3.5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,3.2,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,2,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3209,Drypetes longifolia,12.4,NA,5,6,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3209,Drypetes longifolia,12.4,NA,5,2.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3209,Drypetes longifolia,12.4,NA,5,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3209,Drypetes longifolia,12.4,NA,5,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3209,Drypetes longifolia,12.4,NA,5,3.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,2.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,3,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3212,Neonauclea,26,NA,1,2,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,3,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,5.5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,4,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,2.6,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,3,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,2,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,13.5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3214,Parashorea tomentella,22,15,3,3,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3214,Parashorea tomentella,22,15,3,2.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3214,Parashorea tomentella,22,15,3,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3216,Callicarpa,22,12,1,3,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3217,Diospyros,17,NA,3,3,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3217,Diospyros,17,NA,3,3.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3217,Diospyros,17,NA,3,2.5,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3225,Shorea leptoderma,50,NA,3,2,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3225,Shorea leptoderma,50,NA,3,3,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3225,Shorea leptoderma,50,NA,3,5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3226,Drypetes,15,NA,3,6.2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3226,Drypetes,15,NA,3,2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3226,Drypetes,15,NA,3,2.2,,20
SabahmasRainbowRidge,1,F16P1,19/10/2017,3227,Artocarpus anisophyllus,50,28,5,2.5,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3227,Artocarpus anisophyllus,50,28,5,3,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3227,Artocarpus anisophyllus,50,28,5,2,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3227,Artocarpus anisophyllus,50,28,5,10,,30
SabahmasRainbowRidge,1,F16P1,19/10/2017,3227,Artocarpus anisophyllus,50,28,5,2.2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3240,Dimocarpus longan,10,NA,1,3.4,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3241,Parashorea tomentella,24,NA,2,6.2,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3241,Parashorea tomentella,24,NA,2,3.3,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3247,Dipterocarpus caudiferus,28,20,3,6,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3247,Dipterocarpus caudiferus,28,20,3,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3247,Dipterocarpus caudiferus,28,20,3,3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3248,Chisocheton,18.3,NA,1,7.4,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.5,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.1,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,5.6,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.7,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,4.2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.6,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.1,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,3.8,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,5.6,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3257,Dipterocarpus caudiferus,45,25,5,13,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3257,Dipterocarpus caudiferus,45,25,5,10,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3257,Dipterocarpus caudiferus,45,25,5,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3257,Dipterocarpus caudiferus,45,25,5,3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3257,Dipterocarpus caudiferus,45,25,5,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3266,Dipterocarpus caudiferus,23.3,18,1,6,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,9.5,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,4.3,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,2.3,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,4,,20
SabahmasRainbowRidge,2,F16P2,18/10/2017,3269,Garcinia,25,16,3,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3269,Garcinia,25,16,3,4.7,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3269,Garcinia,25,16,3,3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3272,Macaranga pearsonii,30,15,1,8,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3279,Artocarpus anisophyllus,30,NA,7,8,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3279,Artocarpus anisophyllus,30,NA,7,5,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3279,Artocarpus anisophyllus,30,NA,7,3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3279,Artocarpus anisophyllus,30,NA,7,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3279,Artocarpus anisophyllus,30,NA,7,2.2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3279,Artocarpus anisophyllus,30,NA,7,3.3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3279,Artocarpus anisophyllus,30,NA,7,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,3.5,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,10,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,12,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,8,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,5,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3289,Shorea gibbosa,90,45,7,4.5,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3289,Shorea gibbosa,90,45,7,7.2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3289,Shorea gibbosa,90,45,7,20.2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3289,Shorea gibbosa,90,45,7,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3289,Shorea gibbosa,90,45,7,2.2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3289,Shorea gibbosa,90,45,7,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3289,Shorea gibbosa,90,45,7,2.3,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3290,Archidendron,42,NA,3,3.5,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3290,Archidendron,42,NA,3,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3290,Archidendron,42,NA,3,4,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3292,Chisocheton sarawakensis,30,NA,4,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3292,Chisocheton sarawakensis,30,NA,4,2,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3292,Chisocheton sarawakensis,30,NA,4,5.8,,30
SabahmasRainbowRidge,2,F16P2,18/10/2017,3292,Chisocheton sarawakensis,30,NA,4,2.2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3300,Diospyros,15.7,NA,6,2.6,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3300,Diospyros,15.7,NA,6,2.4,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3300,Diospyros,15.7,NA,6,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3300,Diospyros,15.7,NA,6,2.2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3300,Diospyros,15.7,NA,6,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3300,Diospyros,15.7,NA,6,3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3305,Diospyros,12.7,NA,3,3.1,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3305,Diospyros,12.7,NA,3,2.1,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3305,Diospyros,12.7,NA,3,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,17.8,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,20.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,3.2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,2.2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,2.7,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,5.2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,5.9,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,2.1,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,2.3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,4.1,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,4.4,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,6.6,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,3.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3309,Heynea trijuga,33.8,NA,15,4.3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3313,Brownlowia peltata,10.5,NA,3,3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3313,Brownlowia peltata,10.5,NA,3,6,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3313,Brownlowia peltata,10.5,NA,3,2.4,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3315,Dipterocarpus caudiferus,32.2,30,5,2.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3315,Dipterocarpus caudiferus,32.2,30,5,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3315,Dipterocarpus caudiferus,32.2,30,5,4.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3315,Dipterocarpus caudiferus,32.2,30,5,5.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3315,Dipterocarpus caudiferus,32.2,30,5,10.2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,2.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,5.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,10.6,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,3.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,6.7,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,2.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,2.8,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,2.6,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,9,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3319,Dipterocarpus caudiferus,80,45,14,3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3320,Scaphium,22,20,4,4,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3320,Scaphium,22,20,4,3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3320,Scaphium,22,20,4,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3320,Scaphium,22,20,4,2.6,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,4,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,5.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3321,Shorea,22,NA,9,3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3322,Diospyros,13.3,NA,7,5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3322,Diospyros,13.3,NA,7,4,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3322,Diospyros,13.3,NA,7,2.7,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3322,Diospyros,13.3,NA,7,3.3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3322,Diospyros,13.3,NA,7,4,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3322,Diospyros,13.3,NA,7,5.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3322,Diospyros,13.3,NA,7,2.2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,4,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,4.8,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,4.6,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,2.3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,2.3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,4.2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,3.2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3323,Parashorea tomentella,38,NA,9,2.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3324,Microcos,25,NA,7,5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3324,Microcos,25,NA,7,3.7,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3324,Microcos,25,NA,7,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3324,Microcos,25,NA,7,3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3324,Microcos,25,NA,7,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3324,Microcos,25,NA,7,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3324,Microcos,25,NA,7,4,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,3.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,3.6,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,2,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,2.3,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3326,Nauclea subdita,30,25,9,2.5,,30
SabahmasRainbowRidge,3,F16P3,18/10/2017,3328,Mallotus,20,NA,5,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3328,Mallotus,20,NA,5,5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3328,Mallotus,20,NA,5,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3328,Mallotus,20,NA,5,3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3328,Mallotus,20,NA,5,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3330,Brownlowia peltata,12.7,NA,3,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3330,Brownlowia peltata,12.7,NA,3,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3330,Brownlowia peltata,12.7,NA,3,2.3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,4.7,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,4.8,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,3.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,3.3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,2.3,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,2.7,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,3.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3332,Shorea,17.7,NA,10,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3334,Microcos,20,15,7,3.2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3334,Microcos,20,15,7,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3334,Microcos,20,15,7,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3334,Microcos,20,15,7,2.1,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3334,Microcos,20,15,7,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3334,Microcos,20,15,7,2.2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3334,Microcos,20,15,7,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3336,Glochidion glabrum,14,NA,3,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3336,Glochidion glabrum,14,NA,3,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3336,Glochidion glabrum,14,NA,3,2.1,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3337,Baccaurea,15,NA,4,2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3337,Baccaurea,15,NA,4,2.5,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3337,Baccaurea,15,NA,4,2.2,,20
SabahmasRainbowRidge,3,F16P3,18/10/2017,3337,Baccaurea,15,NA,4,2,,20
